SalePrice,YearSold,LotFrontage,LotSize,HouseStyle,OverallQual,OverallCond,YearBuilt,ExterQual,ExterCond,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SaleType,SaleCondition
198444,2007,63,9729,2Story,6,5,2006,Gd,TA,698,698,1048,1746,2,3,1,Gd,6,BuiltIn,2007,Unf,3,350,New,Partial
203000,2007,88,12216,1Story,6,5,2005,TA,TA,1326,1326,0,1326,2,3,1,Gd,6,Attchd,2005,Fin,2,388,WD ,Normal
179540,2007,65,9018,2Story,7,5,2007,Gd,TA,728,728,728,1456,2,3,1,Gd,8,Attchd,2007,Fin,2,400,New,Partial
176485,2007,73,8993,1Story,7,5,2007,Gd,TA,1302,1302,0,1302,2,3,1,Gd,6,Attchd,2007,Fin,2,436,New,Partial
181134,2007,73,8899,1Story,7,5,2007,Gd,TA,1340,1340,0,1340,2,3,1,Gd,6,Attchd,2007,Fin,2,396,New,Partial
156932,2007,73,8499,2Story,6,5,2006,TA,TA,616,616,796,1412,2,3,1,Gd,6,BuiltIn,2007,Fin,2,432,New,Partial
166000,2007,72,8229,2Story,6,5,2007,Gd,TA,752,752,752,1504,2,3,1,Gd,6,Attchd,2007,Fin,2,440,New,Partial
177594,2007,64,7713,2Story,7,5,2007,Gd,TA,728,728,728,1456,2,3,1,Gd,7,Attchd,2007,Fin,2,400,New,Partial
173500,2007,64,7697,1Story,7,6,2007,Gd,TA,1246,1258,0,1258,2,3,1,Gd,6,Attchd,2007,RFn,2,462,New,Partial
172500,2007,53,3922,1Story,7,5,2006,Gd,TA,1258,1258,0,1258,2,2,1,Gd,6,Attchd,2007,Fin,3,648,New,Partial
194201,2007,53,3922,1Story,7,5,2006,Gd,TA,1258,1402,0,1402,0,2,1,Gd,7,Attchd,2006,Fin,3,648,New,Partial
226500,2007,,3621,1Story,8,5,2003,Gd,TA,1406,1589,0,1589,2,2,1,Gd,7,Attchd,2003,Fin,3,630,WD ,Normal
185485,2007,53,3710,1Story,7,5,2007,Gd,TA,1266,1266,0,1266,2,2,1,Gd,6,Attchd,2007,Fin,2,388,New,Partial
259000,2007,182,14572,1Story,7,5,2004,Gd,TA,1530,1530,0,1530,2,3,1,Gd,7,Attchd,2004,Fin,3,630,WD ,Family
188500,2007,65,16219,SLvl,7,5,2004,Gd,TA,835,1119,0,1119,2,2,1,Gd,5,Attchd,2004,Fin,2,437,WD ,Normal
175000,2007,87,11084,SLvl,7,5,2004,Gd,TA,384,744,630,1374,2,3,1,Gd,8,BuiltIn,2004,Fin,2,400,WD ,Family
215000,2007,59,11796,2Story,7,5,2004,Gd,TA,847,847,1112,1959,2,4,1,Gd,8,BuiltIn,2004,Fin,2,434,WD ,Normal
206580,2007,59,10936,1Story,7,5,2006,Gd,TA,1510,1525,0,1525,2,3,1,Gd,6,Attchd,2006,RFn,2,534,New,Partial
183500,2007,62,8244,2Story,7,5,2004,Gd,TA,840,840,880,1720,2,3,1,Gd,7,Attchd,2004,Fin,2,440,WD ,Normal
165500,2007,,11950,SLvl,7,5,2003,Gd,TA,384,754,640,1394,2,3,1,Gd,7,BuiltIn,2003,Fin,2,400,WD ,Normal
211000,2007,63,7875,2Story,7,5,2003,Gd,TA,847,847,1101,1948,2,4,1,Gd,8,BuiltIn,2003,Fin,2,434,WD ,Normal
181000,2007,,8063,2Story,6,5,2000,TA,TA,924,948,742,1690,2,3,1,TA,7,Attchd,2000,RFn,2,463,WD ,Abnorml
219500,2007,,8740,2Story,7,5,2002,Gd,TA,854,864,1131,1995,2,4,1,Gd,8,BuiltIn,2002,Fin,2,435,WD ,Normal
175000,2007,62,7917,2Story,6,5,1999,TA,TA,953,953,694,1647,2,3,1,TA,7,Attchd,1999,RFn,2,460,WD ,Normal
170000,2007,76,9967,SLvl,7,5,2000,TA,TA,384,774,656,1430,2,3,1,TA,8,BuiltIn,2000,RFn,2,400,WD ,Normal
162000,2007,,7750,2Story,7,5,2003,Gd,TA,660,660,660,1320,2,3,1,Gd,6,Attchd,2003,Fin,2,400,WD ,Normal
187000,2007,58,9487,2Story,6,5,2000,TA,TA,915,940,750,1690,2,3,1,TA,7,Attchd,2000,RFn,2,442,WD ,Normal
185000,2007,59,9649,2Story,6,5,1999,TA,TA,941,961,683,1644,2,3,1,TA,7,Attchd,1999,RFn,2,460,WD ,Normal
745000,2007,160,15623,2Story,10,5,1996,Gd,TA,2396,2411,2065,4476,3,4,1,Ex,10,Attchd,1996,Fin,3,813,WD ,Abnorml
384500,2007,100,12191,2Story,8,5,1997,Gd,TA,1779,1779,772,2551,2,4,1,Gd,8,Attchd,1998,Fin,3,925,WD ,Normal
248000,2007,,11000,2Story,8,5,2000,Gd,TA,969,997,1288,2285,2,4,1,Gd,8,BuiltIn,2000,Fin,3,648,WD ,Normal
466500,2007,,11400,1Story,10,5,2001,Ex,TA,2633,2633,0,2633,2,2,1,Ex,8,Attchd,2001,RFn,3,804,WD ,Normal
410000,2007,89,10557,2Story,9,5,1998,Gd,TA,1408,1671,1407,3078,2,4,1,Gd,9,Attchd,1998,Fin,3,806,WD ,Normal
322500,2007,74,11002,2Story,8,5,1998,Gd,TA,1389,1411,1171,2582,2,4,1,Gd,9,Attchd,1998,Fin,3,758,WD ,Normal
252000,2007,83,10790,2Story,7,5,1998,Gd,TA,1066,1108,1277,2385,2,4,1,Gd,8,BuiltIn,1998,Fin,3,600,WD ,Normal
755000,2007,104,21535,2Story,10,6,1994,Ex,TA,2444,2444,1872,4316,3,4,1,Ex,10,Attchd,1994,Fin,3,832,WD ,Normal
269790,2007,92,9920,2Story,7,5,1996,Gd,TA,1117,1127,886,2013,2,3,1,TA,8,Attchd,1997,Unf,2,455,WD ,Normal
315750,2007,95,11787,2Story,7,5,1996,Gd,TA,1379,1383,1015,2398,2,3,1,Gd,8,Attchd,1996,Fin,3,834,WD ,Normal
290000,2007,82,9950,2Story,7,5,1995,Gd,TA,1203,1214,1306,2520,2,4,1,Gd,9,Attchd,1995,RFn,3,721,WD ,Abnorml
290000,2007,65,12257,2Story,8,5,1995,Gd,TA,1318,1328,1203,2531,2,4,1,Gd,9,Attchd,1995,RFn,3,752,WD ,Normal
430000,2007,,12692,1Story,8,5,1992,Gd,TA,3200,3228,0,3228,3,4,1,Gd,10,Attchd,1992,RFn,2,546,WD ,Normal
263000,2007,88,11762,2Story,8,5,1992,Gd,TA,1105,1105,1097,2202,2,4,1,Gd,9,Attchd,1992,RFn,2,517,WD ,Normal
330000,2007,82,9044,2Story,8,5,1996,Gd,Gd,1325,1335,1203,2538,2,4,1,Gd,8,Attchd,1996,RFn,3,933,WD ,Normal
213133,2007,75,9910,1Story,7,6,2007,Gd,TA,1369,1369,0,1369,2,3,1,Gd,5,Attchd,2007,Unf,2,605,New,Partial
260261,2007,91,11830,1Story,8,5,2007,Gd,TA,1542,1542,0,1542,2,3,1,Gd,6,Attchd,2007,Unf,3,852,New,Partial
320000,2007,84,11670,1Story,9,5,2006,Ex,TA,1905,1905,0,1905,2,3,1,Ex,8,Attchd,2006,Fin,3,788,WD ,Normal
282922,2007,49,15256,1Story,8,5,2007,Gd,TA,1485,1464,0,1464,2,3,1,Gd,6,Attchd,2007,Unf,3,754,WD ,Normal
215000,2007,76,10612,1Story,8,5,2006,Gd,TA,1524,1534,0,1534,2,3,1,Gd,7,Attchd,2006,Fin,2,484,WD ,Family
419005,2007,98,12291,1Story,10,5,2007,Ex,TA,1966,1966,0,1966,2,1,1,Ex,6,Attchd,2007,Fin,3,1092,New,Partial
255000,2007,116,13501,1Story,8,5,2006,Gd,TA,1623,1636,0,1636,2,3,1,Gd,8,Attchd,2006,RFn,3,865,WD ,Normal
147000,2007,75,9986,1Story,8,5,2006,Gd,TA,1795,1795,0,1795,2,2,1,Gd,7,Attchd,2007,RFn,3,895,New,Partial
235876,2007,85,9965,1Story,7,5,2007,Gd,TA,1528,1528,0,1528,3,3,1,Gd,6,Attchd,2007,Unf,2,480,New,Partial
311872,2007,79,9416,1Story,7,5,2007,Ex,TA,1726,1726,0,1726,2,3,1,Ex,8,Attchd,2007,Fin,3,786,New,Partial
248328,2007,83,9849,1Story,7,6,2007,Gd,TA,1689,1689,0,1689,2,3,1,Gd,7,Attchd,2007,RFn,3,954,New,Partial
227000,2007,85,10000,1Story,8,5,2006,Gd,TA,1588,1588,0,1588,2,3,1,Gd,7,Attchd,2006,RFn,3,825,WD ,Normal
260000,2007,74,8847,1Story,8,5,2005,Gd,TA,1538,1538,0,1538,2,3,1,Gd,7,Attchd,2005,RFn,2,484,WD ,Normal
225000,2007,76,9158,1Story,8,5,2007,Gd,TA,1496,1496,0,1496,2,3,1,Gd,7,Attchd,2007,Fin,2,474,New,Partial
249000,2007,70,8251,1Story,7,5,2005,Gd,TA,1494,1506,0,1506,2,3,1,Gd,7,Attchd,2005,RFn,2,672,WD ,Normal
307000,2007,75,10084,1Story,8,5,2004,Gd,TA,1686,1694,0,1694,2,3,1,Gd,7,Attchd,2004,RFn,2,636,WD ,Normal
250000,2007,70,9605,2Story,7,5,2006,Gd,TA,982,982,995,1977,2,3,1,Gd,7,Attchd,2006,RFn,3,574,WD ,Family
221300,2007,75,8778,2Story,8,5,2006,Gd,TA,1302,1302,528,1830,2,3,1,Gd,7,BuiltIn,2006,RFn,3,859,WD ,Normal
208900,2007,72,8640,1Story,8,5,2007,Gd,TA,1338,1338,0,1338,2,3,1,Gd,6,Attchd,2007,RFn,2,598,New,Partial
210400,2007,75,9000,1Story,7,5,2006,Gd,TA,1335,1335,0,1335,2,3,1,Gd,6,Attchd,2007,RFn,2,575,New,Partial
255000,2007,72,8640,2Story,8,5,2007,Gd,TA,896,896,896,1792,2,3,1,Gd,8,Attchd,2007,Fin,2,590,New,Partial
212109,2007,81,10411,2Story,5,5,2007,Gd,TA,725,725,863,1588,3,3,1,Gd,8,Attchd,2007,Unf,2,561,New,Partial
270000,2007,75,9000,2Story,8,5,2006,Gd,TA,1088,1088,871,1959,2,3,1,Gd,8,Attchd,2006,RFn,3,1025,WD ,Normal
303477,2007,75,9000,2Story,8,5,2007,Gd,TA,1184,1184,1426,2610,2,4,1,Ex,11,BuiltIn,2007,Fin,2,550,New,Partial
310013,2007,112,12217,2Story,8,5,2007,Gd,TA,955,955,925,1880,2,3,1,Ex,8,Attchd,2007,Fin,3,880,New,Partial
249700,2007,84,11096,1Story,8,5,2006,Gd,TA,1656,1656,0,1656,2,3,1,Gd,7,Attchd,2006,RFn,3,826,WD ,Normal
227875,2007,84,10207,2Story,7,6,2007,Gd,TA,874,874,887,1761,3,3,1,Gd,7,Attchd,2007,Fin,2,578,New,Partial
261329,2007,84,10440,1Story,8,5,2007,Ex,TA,1574,1584,0,1584,2,2,1,Ex,6,Attchd,2007,Fin,2,594,New,Partial
253000,2007,100,11824,1Story,8,5,2006,Gd,TA,1685,1685,0,1685,2,2,1,Gd,5,Attchd,2006,Fin,3,658,WD ,Normal
265000,2007,85,10625,2Story,6,5,2004,Gd,TA,1158,1158,1285,2443,2,4,1,Gd,9,BuiltIn,2004,RFn,3,744,WD ,Normal
340000,2007,102,11143,2Story,8,5,2004,Gd,TA,1580,1580,886,2466,3,4,1,Gd,8,Attchd,2004,RFn,2,610,WD ,Normal
146000,2007,63,7500,1Story,6,5,2006,TA,TA,1100,1100,0,1100,1,3,1,TA,6,,,,0,0,New,Partial
147000,2007,63,7500,1Story,7,5,2006,Gd,TA,1143,1143,0,1143,1,3,1,Gd,5,,,,0,0,WD ,Normal
149000,2007,60,12450,1Story,5,5,2003,Gd,TA,1094,1094,0,1094,1,3,1,Gd,6,Detchd,2004,Unf,2,576,WD ,Normal
181000,2007,65,7441,1Story,7,5,2006,Gd,TA,1461,1486,0,1486,2,3,1,Gd,7,Attchd,2006,RFn,2,566,WD ,Normal
201000,2007,70,8462,2Story,6,5,1994,Gd,Gd,928,936,785,1721,2,3,1,Gd,7,Attchd,1994,RFn,2,471,WD ,Normal
191750,2007,,11613,2Story,6,5,1993,Gd,TA,864,920,900,1820,2,3,1,Gd,7,Attchd,1993,RFn,2,492,WD ,Normal
179000,2007,65,8450,1Story,7,5,2000,TA,TA,1349,1349,0,1349,2,3,1,TA,6,Attchd,2000,Unf,2,539,WD ,Normal
215000,2007,,16196,1Story,7,5,1998,Gd,TA,1482,1494,0,1494,2,3,1,Gd,5,Attchd,1998,RFn,2,514,WD ,Normal
179200,2007,50,8012,1Story,6,5,1992,Gd,TA,1575,1575,0,1575,2,2,1,Gd,5,Attchd,1992,RFn,2,529,WD ,Normal
128000,2007,50,8012,2Story,6,5,1980,TA,TA,630,630,636,1266,1,2,1,TA,5,Attchd,1980,RFn,1,283,WD ,Normal
144000,2007,,9180,SFoyer,5,7,1983,TA,TA,840,884,0,884,1,2,1,Gd,5,Attchd,1983,RFn,2,504,WD ,Normal
144000,2007,60,8400,1Story,5,5,1977,TA,TA,0,2020,0,2020,2,4,2,TA,10,Detchd,1977,Unf,2,630,WD ,Normal
120750,2007,64,6285,1Story,5,5,1977,TA,TA,894,894,0,894,1,2,1,TA,5,Detchd,1979,Unf,1,308,WD ,Normal
132500,2007,80,8480,1Story,5,6,1963,TA,TA,970,970,0,970,1,2,1,TA,5,Detchd,1996,Unf,2,624,WD ,Normal
132000,2007,70,7420,1Story,5,5,1962,TA,TA,1057,1057,0,1057,1,3,1,TA,6,Detchd,1977,Fin,2,576,WD ,Normal
132500,2007,,7758,1Story,5,7,1962,TA,Gd,999,999,0,999,1,3,1,Gd,6,Detchd,1963,Unf,1,264,WD ,Normal
129000,2007,85,6970,1Story,4,5,1961,TA,TA,1040,1120,0,1120,1,3,1,Fa,5,Attchd,1961,RFn,2,544,WD ,Normal
143900,2007,40,13673,1Story,5,5,1962,TA,Gd,1140,1696,0,1696,1,3,1,TA,8,Attchd,1962,RFn,1,349,WD ,Normal
145000,2007,84,7476,1Story,5,7,1968,TA,TA,1040,1040,0,1040,1,3,1,TA,5,Detchd,1991,Fin,2,686,WD ,Normal
128500,2007,,9945,1Story,5,5,1961,TA,TA,988,988,0,988,1,3,1,TA,5,Detchd,1963,Unf,2,572,WD ,Normal
125500,2007,,6173,1Story,5,6,1967,TA,TA,876,902,0,902,1,3,1,TA,6,Attchd,1967,Unf,1,288,WD ,Normal
300000,2007,,19522,2Story,7,5,1990,Gd,TA,1223,1271,1232,2503,2,3,1,Gd,7,Attchd,1990,RFn,2,564,WD ,Normal
294000,2007,,17542,2Story,7,7,1974,Gd,TA,1192,1516,651,2167,2,3,1,Gd,9,Attchd,1974,RFn,2,518,WD ,Normal
129000,2007,44,10751,1Story,5,5,1974,TA,TA,1037,1037,0,1037,1,2,1,TA,5,Attchd,1974,RFn,2,431,WD ,Normal
171000,2007,,16647,SFoyer,5,5,1975,TA,TA,1390,1701,0,1701,2,3,1,TA,6,Basment,1975,Fin,2,611,WD ,Normal
147000,2007,43,12712,1Story,6,7,1973,TA,TA,1044,1055,0,1055,1,2,1,Gd,5,Attchd,1973,RFn,2,542,WD ,Abnorml
302000,2007,,9572,2Story,8,5,1990,Gd,TA,1453,1453,1357,2810,2,4,1,Gd,9,Attchd,1990,RFn,2,750,WD ,Normal
285000,2007,85,10678,1.5Fin,8,5,1992,Gd,TA,1683,2129,743,2872,2,4,1,Gd,9,Attchd,1992,Fin,2,541,WD ,Normal
214000,2007,45,4379,1Story,8,5,2004,Gd,TA,1378,1378,0,1378,2,2,1,Gd,6,Attchd,2004,Fin,2,540,WD ,Normal
166000,2007,80,3523,1Story,8,5,2006,Gd,TA,1141,1151,0,1151,2,2,1,Gd,5,Attchd,2006,Fin,2,484,New,Partial
193800,2007,32,3784,1Story,8,5,2006,Gd,TA,1511,1565,0,1565,2,2,1,Gd,5,Attchd,2006,Fin,2,476,New,Partial
208900,2007,47,4230,1Story,7,5,2006,Gd,TA,1352,1352,0,1352,2,2,1,Gd,5,Attchd,2006,RFn,2,466,New,Partial
194000,2007,40,3606,1Story,7,5,2006,Gd,TA,1352,1352,0,1352,2,2,1,Gd,5,Attchd,2006,RFn,2,466,New,Partial
207500,2007,30,5330,1Story,8,5,2006,Gd,TA,1550,1550,0,1550,2,2,1,Gd,5,Attchd,2007,Fin,2,528,New,Partial
199900,2007,35,4274,1Story,7,5,2006,Gd,TA,1241,1241,0,1241,1,1,1,Gd,4,Attchd,2007,Fin,2,569,New,Partial
164700,2007,35,4251,2Story,7,5,2006,Gd,TA,625,625,625,1250,2,2,1,Gd,5,Detchd,2006,RFn,2,528,New,Partial
176500,2007,24,2280,2Story,6,5,1999,TA,TA,744,757,744,1501,2,3,1,TA,6,Detchd,1999,Unf,2,440,WD ,Normal
176000,2007,34,3230,2Story,6,5,1999,TA,TA,729,729,729,1458,2,2,1,TA,5,Detchd,1999,Unf,2,440,WD ,Normal
168500,2007,,2117,2Story,6,5,2000,Gd,TA,756,756,756,1512,2,2,1,Gd,4,Detchd,2000,Unf,2,440,WD ,Normal
177000,2007,24,2117,2Story,6,5,2000,Gd,TA,756,769,804,1573,2,3,1,Gd,4,Detchd,2000,Unf,2,440,WD ,Normal
177000,2007,,2117,2Story,6,5,2000,Gd,TA,756,769,756,1525,2,3,1,Gd,5,Detchd,2000,Unf,2,440,WD ,Normal
148800,2007,,5105,2Story,7,5,2004,Gd,TA,551,551,551,1102,2,2,1,Gd,4,Detchd,2004,Unf,2,480,WD ,Normal
174000,2007,24,2645,2Story,8,5,1999,Gd,TA,776,764,677,1441,2,2,1,Gd,5,Detchd,1999,Unf,2,492,WD ,Normal
239000,2007,66,7399,2Story,7,5,1997,Gd,TA,975,975,975,1950,2,3,1,Gd,7,Detchd,1997,RFn,2,576,WD ,Normal
204000,2007,73,7321,1Story,7,5,1999,Gd,TA,1339,1358,0,1358,2,3,1,Gd,5,Detchd,1999,Unf,2,625,COD,Normal
301000,2007,,8010,2Story,8,5,2003,Gd,TA,1054,1072,976,2048,2,3,1,Gd,8,Detchd,2003,Unf,2,552,WD ,Normal
312500,2007,106,8413,2Story,8,5,1998,Gd,Gd,1220,1220,1142,2362,2,3,1,Gd,8,Attchd,1998,RFn,2,1105,WD ,Normal
279700,2007,50,9466,1Story,8,5,1994,Gd,TA,1494,1494,0,1494,1,1,1,Gd,5,Attchd,1994,Fin,2,478,WD ,Normal
255000,2007,80,12000,1Story,7,6,1980,Gd,TA,2002,2362,0,2362,2,3,1,Gd,8,Attchd,1980,RFn,2,546,WD ,Normal
194000,2007,,16157,SLvl,5,7,1978,TA,TA,1360,1432,0,1432,1,2,1,Gd,5,Attchd,1978,Unf,2,588,WD ,Normal
218000,2007,90,10768,1Story,5,8,1976,Gd,Gd,1437,1437,0,1437,2,3,1,Gd,6,Attchd,1976,RFn,2,528,WD ,Normal
213750,2007,40,3840,1Story,8,6,1978,Gd,TA,1057,1295,0,1295,1,1,1,Gd,4,Attchd,1978,Fin,2,571,WD ,Normal
187000,2007,80,9600,SLvl,6,7,1976,Gd,Gd,528,1094,761,1855,2,3,1,TA,7,Attchd,1976,RFn,2,512,WD ,Normal
181500,2007,80,9600,1Story,6,8,1976,TA,TA,1262,1262,0,1262,2,3,1,TA,6,Attchd,1976,RFn,2,460,WD ,Normal
373000,2007,94,17778,1Story,8,5,1981,Gd,TA,2461,2497,0,2497,2,2,1,Gd,7,Attchd,1981,RFn,2,676,WD ,Normal
190000,2007,,18890,1.5Fin,5,5,1977,TA,TA,1361,1361,1259,2620,2,4,2,TA,12,BuiltIn,1977,RFn,2,600,WD ,Normal
226000,2007,,7050,2Story,7,5,2001,Gd,TA,1057,1057,872,1929,2,3,1,Gd,7,Attchd,2001,Fin,2,650,WD ,Normal
143450,2007,78,11700,1Story,6,6,1968,TA,TA,912,1152,0,1152,1,3,1,TA,7,Attchd,1968,RFn,2,412,CWD,Normal
240050,2007,80,8000,2Story,6,6,1970,TA,TA,1008,1403,1008,2411,2,4,1,TA,8,Attchd,1970,RFn,2,570,WD ,Normal
162500,2007,,8723,SFoyer,6,6,1969,TA,TA,973,1082,0,1082,1,3,1,TA,6,Attchd,1969,Unf,2,480,WD ,Normal
164000,2007,130,11700,1Story,6,5,1968,TA,TA,1295,1295,0,1295,1,3,1,TA,6,Attchd,1968,Fin,2,528,WD ,Normal
185000,2007,108,11358,1Story,7,7,1972,TA,TA,1124,1610,0,1610,2,3,1,Gd,8,Attchd,1972,RFn,2,515,WD ,Normal
188500,2007,80,9547,1Story,7,6,1993,TA,TA,1594,1594,0,1594,2,2,1,Gd,6,Attchd,1993,RFn,2,472,WD ,Normal
255000,2007,78,10530,2Story,7,6,1993,Gd,TA,1148,1091,984,2075,2,3,1,Gd,8,Attchd,1993,Unf,2,473,WD ,Normal
136905,2007,,11500,1Story,5,6,1976,TA,TA,1680,1680,0,1680,2,4,2,TA,8,Detchd,1976,Unf,2,528,WD ,Normal
158500,2007,88,10738,1Story,6,7,1966,TA,TA,1093,1093,0,1093,2,3,1,TA,6,Attchd,1966,RFn,2,484,WD ,Normal
175500,2007,80,9600,1Story,7,6,1973,TA,TA,1242,1242,0,1242,1,3,1,TA,6,Attchd,1973,Unf,2,528,WD ,Normal
127000,2007,80,10800,1Story,6,5,1963,TA,TA,1052,1052,0,1052,1,3,1,TA,6,Attchd,1963,Fin,1,311,COD,Normal
127000,2007,70,8050,1Story,5,6,1967,TA,TA,949,1107,0,1107,1,3,1,Gd,5,Attchd,1967,RFn,1,308,WD ,Normal
143000,2007,,10355,1Story,5,5,1967,TA,TA,1214,1214,0,1214,2,3,1,TA,5,Attchd,1967,RFn,1,318,WD ,Normal
156000,2007,79,10289,1Story,5,7,1965,TA,TA,1073,1073,0,1073,1,3,1,TA,6,Attchd,1965,RFn,2,515,WD ,Normal
144000,2007,,9503,1Story,5,5,1958,TA,TA,1024,1344,0,1344,1,2,1,TA,6,Detchd,1970,Unf,1,484,WD ,Normal
119000,2007,,10624,1Story,5,4,1964,TA,TA,1728,1728,0,1728,2,6,2,TA,10,Detchd,2002,Unf,1,352,WD ,Normal
103000,2007,,10899,1Story,4,5,1964,TA,TA,0,1224,0,1224,2,2,2,TA,8,CarPort,1964,Unf,3,530,WD ,Normal
139900,2007,,12342,1Story,5,5,1960,TA,TA,978,1422,0,1422,1,3,1,TA,6,Attchd,1960,RFn,1,286,WD ,Normal
151500,2007,,12772,1Story,6,8,1960,TA,Gd,958,958,0,958,1,2,1,TA,5,Attchd,1960,RFn,1,301,WD ,Normal
126500,2007,80,8892,1Story,5,5,1960,TA,TA,1065,1065,0,1065,1,3,1,TA,6,Detchd,1974,Unf,2,461,COD,Normal
145000,2007,65,10482,SLvl,6,8,1958,TA,Gd,588,1138,0,1138,1,3,1,TA,6,Attchd,1958,RFn,1,264,WD ,Normal
120000,2007,70,7535,1Story,5,7,1958,TA,TA,912,912,0,912,1,2,1,TA,5,Attchd,1958,Fin,1,297,WD ,Normal
124000,2007,74,7450,1Story,5,5,1956,TA,TA,894,1074,0,1074,1,2,1,Gd,6,Detchd,1966,Unf,2,396,WD ,Normal
106500,2007,,8339,1Story,5,7,1959,TA,TA,0,882,0,882,1,3,1,TA,5,Attchd,1959,RFn,1,294,WD ,Normal
140500,2007,,14357,1Story,5,5,1961,TA,TA,864,1187,0,1187,1,2,1,TA,6,Attchd,1961,RFn,2,440,CWD,Normal
137500,2007,76,8243,1Story,5,7,1961,TA,Gd,964,964,0,964,1,3,1,TA,5,Detchd,1985,Fin,2,784,WD ,Normal
117600,2007,70,8680,1Story,5,7,1960,TA,TA,894,894,0,894,1,3,1,TA,5,Detchd,1965,Unf,1,312,WD ,Normal
163500,2007,80,8800,1Story,7,6,1966,TA,TA,1174,1200,0,1200,2,3,1,TA,6,Attchd,1966,RFn,2,440,CWD,Normal
161000,2007,80,9200,SLvl,6,5,1965,TA,TA,1042,1042,0,1042,2,3,1,TA,5,Attchd,1965,RFn,2,440,WD ,Normal
158000,2007,85,9350,SLvl,6,7,1964,TA,TA,1302,1302,0,1302,2,3,1,Gd,7,Attchd,1964,RFn,1,309,CWD,Normal
224500,2007,80,8800,2Story,6,7,1964,TA,Gd,845,845,1309,2154,2,5,1,TA,8,Attchd,1964,RFn,2,539,WD ,Normal
147000,2007,,11382,1Story,6,5,1964,TA,TA,1130,1374,0,1374,1,3,1,TA,7,Attchd,1964,RFn,1,286,WD ,Normal
200000,2007,,22002,1Story,6,7,1959,TA,Gd,1592,1652,0,1652,1,3,1,Gd,6,Attchd,1959,RFn,2,510,WD ,Normal
181900,2007,,14585,1Story,6,6,1960,TA,TA,1144,1429,0,1429,1,3,1,Gd,7,Attchd,1960,Unf,2,572,WD ,Normal
150750,2007,75,7388,1Story,5,6,1959,TA,TA,1063,1327,0,1327,1,3,1,Gd,7,Detchd,1974,Unf,2,624,WD ,Normal
101800,2007,70,9842,1Story,4,5,1962,TA,TA,0,1224,0,1224,2,2,2,TA,6,CarPort,1962,Unf,2,462,WD ,Normal
124000,2007,57,8280,1Story,6,5,1950,TA,TA,932,932,0,932,1,2,1,Gd,4,Attchd,1950,Unf,1,306,WD ,Normal
138500,2007,85,12172,1.5Unf,5,7,1940,TA,TA,822,908,0,908,1,2,1,TA,4,Attchd,1975,Unf,2,512,WD ,Normal
39300,2007,50,5000,1Story,1,3,1946,Fa,Fa,0,334,0,334,1,1,1,Fa,2,,,,0,0,WD ,Normal
64500,2007,50,5000,1Story,3,3,1946,Fa,Fa,666,666,0,666,1,2,1,Gd,4,,,,0,0,WD ,Normal
64000,2007,51,3500,1.5Fin,3,5,1945,TA,TA,370,442,228,670,1,2,1,Fa,4,,,,0,0,WD ,Normal
112000,2007,50,5175,1Story,5,8,1958,TA,TA,808,808,0,808,1,2,1,TA,5,Detchd,1963,Unf,1,308,COD,Normal
165000,2007,100,9500,2Story,6,6,1964,TA,TA,816,1127,850,1977,1,4,1,TA,9,Attchd,1964,RFn,2,540,WD ,Normal
144000,2007,80,9600,1Story,5,6,1955,TA,Gd,1078,1150,0,1150,1,2,1,TA,6,Attchd,1955,Fin,1,288,WD ,Normal
137000,2007,95,11345,2Story,5,5,1948,TA,TA,928,928,992,1920,2,4,2,TA,10,Detchd,1948,Unf,2,400,WD ,Normal
105000,2007,79,9492,1.5Fin,5,5,1941,TA,TA,768,968,408,1376,1,3,1,TA,6,Attchd,1941,Unf,1,240,WD ,Normal
146500,2007,79,9480,2Story,5,7,1942,TA,TA,728,888,756,1644,1,3,1,Gd,7,Attchd,1942,Unf,1,312,WD ,Normal
126000,2007,63,8668,1Story,5,5,1968,TA,TA,1560,1560,0,1560,2,4,2,TA,8,Detchd,1968,Unf,3,792,WD ,Normal
175000,2007,,10050,SFoyer,5,6,1966,TA,TA,793,1280,0,1280,2,3,1,TA,6,Basment,1966,Fin,2,432,WD ,Normal
158500,2007,100,9600,SLvl,6,5,1961,TA,TA,1218,1254,0,1254,1,3,1,TA,6,Attchd,1961,RFn,2,525,WD ,Normal
114500,2007,70,10150,1Story,5,5,1958,TA,TA,912,912,0,912,1,2,1,TA,5,Attchd,1958,RFn,1,275,COD,Normal
144000,2007,78,11344,1.5Fin,5,5,1958,TA,TA,874,874,650,1524,1,3,1,TA,7,Attchd,1958,Unf,1,315,WD ,Normal
129000,2007,,18450,2Story,6,5,1965,TA,Gd,1021,1465,915,2380,2,3,1,TA,7,CarPort,1965,Unf,2,596,WD ,Abnorml
141000,2007,73,8760,1Story,6,7,1957,TA,TA,936,936,0,936,1,2,1,Gd,4,Attchd,1957,RFn,1,315,WD ,Normal
131000,2007,65,6860,1Story,5,6,1956,TA,TA,1008,1008,0,1008,1,3,1,Fa,6,Detchd,1964,Unf,1,308,WD ,Normal
